,track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target
7840,It Will Rain,Bruno Mars,spotify:track:0RUGuh2uSNFJpGMSsD1F5C,0.5760000000000001,0.835,2,-6.8260000000000005,1,0.0486,0.337,0.0,0.08199999999999999,0.47600000000000003,150.017,257720,4,29.79673,11,1
7841,Step By Step - Big Room Mix,Laidback Luke,spotify:track:2BXxgxW9U3qdt81ackRLcJ,0.648,0.875,0,-4.64,0,0.0567,0.0007469999999999999,0.787,0.5770000000000001,0.391,128.004,393692,4,61.01177,12,0
7842,Bham Bham Bole,Hariharan,spotify:track:5wVTrHzxbqQwaU03EZYlV3,0.6920000000000001,0.802,7,-9.897,1,0.23800000000000002,0.358,1.91e-06,0.156,0.755,120.955,367507,4,40.999179999999996,18,0
7843,Love Me If You Can,Toby Keith,spotify:track:1OIxqnC2Bc8fN91XSxQ8HX,0.57,0.633,5,-6.26,1,0.0285,0.242,0.00176,0.0866,0.33899999999999997,148.02700000000002,216867,4,39.452420000000004,9,1
7844,No One's Gonna Change You,Reina,spotify:track:3MRX02BbSV4zUYt7WAPNos,0.647,0.7390000000000001,11,-7.859,1,0.0335,0.0172,0.00385,0.102,0.6,132.969,257693,4,19.7332,10,1
7845,Sueños Compartidos,Laureano Brizuela,spotify:track:70ZDTO70VvcVBQB3ibtP3m,0.38799999999999996,0.5589999999999999,4,-12.401,1,0.0355,0.21600000000000003,0.0,0.0663,0.375,206.30900000000003,254827,4,35.886509999999994,12,0
7846,Grenade,Bruno Mars,spotify:track:2tJulUYLDKOg9XrtVkMgcJ,0.706,0.5579999999999999,2,-7.237,0,0.0593,0.146,0.0,0.11800000000000001,0.22699999999999998,110.443,223253,4,22.62387,7,1
7847,Harder To Breathe,Maroon 5,spotify:track:4V9JDRqKjN8F2HWdlEDxvI,0.662,0.9079999999999999,1,-4.763999999999999,0,0.0449,0.0506,0.0,0.0508,0.9670000000000001,149.941,173693,4,50.559459999999994,10,1
7848,Seeker Divine,Hagalaz' Runedance,spotify:track:5HGsnuyQvkMSiKZVobwwxL,0.46,0.69,6,-8.576,0,0.0307,0.145,0.0786,0.0985,0.618,180.08900000000003,269107,3,42.46978,9,0
7849,Binaural Alpha Sinus 142 Hz - 152 Hz,Vorssenn,spotify:track:1KKFrrCMfrLpuqtw9TxOya,0.262,0.133,0,-20.636999999999997,1,0.0483,0.795,0.711,0.109,0.035,141.863,195205,5,51.43302,9,0
7850,Guerra,7th Poet,spotify:track:5FCp5VLr7kU2hXL64cZFqa,0.665,0.895,4,-7.325,0,0.253,0.615,0.000366,0.48100000000000004,0.6759999999999999,160.006,266960,4,42.21,10,0
7851,Like Tears In Rain,Covenant,spotify:track:6p4ERQrrTzsreil7ggsuy4,0.5489999999999999,0.7140000000000001,11,-9.668,0,0.0358,0.0391,0.263,0.171,0.42,128.012,351272,4,31.31162,14,0
7852,Ridin' Solo,Jason Derulo,spotify:track:6BaxqcoEM9r3LXisTyJjST,0.442,0.83,9,-4.02,1,0.146,0.128,0.0,0.129,0.578,89.338,215747,4,23.55109,10,1
7853,Halfway Gone,Lifehouse,spotify:track:7AsqUKKbPMxOFNIbRLBxHt,0.5429999999999999,0.919,1,-4.831,0,0.0415,0.000449,0.0,0.243,0.498,125.022,195307,4,29.239620000000002,8,1
7854,A Milli,Lil Wayne,spotify:track:39wamx7UXNu6nykjRyA3SV,0.664,0.69,6,-8.65,0,0.29,0.0375,0.0011099999999999999,0.28,0.764,151.583,221760,4,51.68468,9,1
7855,(You Want To) Make A Memory,Bon Jovi,spotify:track:09ln4QumFqjIkfCFiW9aRk,0.51,0.41700000000000004,0,-7.582999999999999,1,0.0263,0.111,6.36e-05,0.11599999999999999,0.145,148.01,276453,4,59.09594,8,1
7856,The Spinning Wheel,Cotton Jones,spotify:track:767c0TmMJZzlFWApfmNimc,0.40299999999999997,0.316,7,-12.73,0,0.0687,0.8420000000000001,0.0038,0.11,0.196,147.46200000000002,206773,3,31.85111,8,0
7857,Ishq Wala Love,Vishal-Shekhar,spotify:track:1hQia6rxgfM1ly2hE3StWp,0.711,0.295,0,-12.377,0,0.0334,0.5329999999999999,4.8e-05,0.0782,0.6940000000000001,135.048,257973,4,52.03765,12,0
7858,Love's Gonna Make It Alright,George Strait,spotify:track:1blSBtrZgDJIWQl0BlAyov,0.7070000000000001,0.867,4,-5.417999999999999,1,0.0339,0.221,0.00039,0.268,0.649,110.99600000000001,228893,4,44.574059999999996,11,1
7859,According To You,Orianthi,spotify:track:72phhQtfwZcRweweRxxkmU,0.619,0.917,5,-2.582,1,0.0507,0.0233,1.21e-05,0.0986,0.552,131.002,200347,4,33.97347,7,1
7860,Breathin,Ariana Grande,spotify:track:1edP751qQSUaA1vo7Hva3w,0.322,0.8740000000000001,8,-2.8930000000000002,1,0.2,0.0454,2.27e-06,0.945,0.171,98.089,208294,4,40.21257,7,1
7861,Novacane,Frank Ocean,spotify:track:4osgfFTICMkcGbbigdsa53,0.762,0.508,3,-9.112,1,0.0919,0.0584,0.00126,0.16,0.37,93.51,302347,4,52.38595,13,1
7862,Kill 2005,Horace Pinker,spotify:track:7hMponeFciyRcEYYNsw6j7,0.225,0.945,6,-4.895,0,0.0522,1.12e-05,0.217,0.6940000000000001,0.619,147.891,128493,4,40.276790000000005,7,0
7863,It's a Small World - Instrumental,Fred Mollin,spotify:track:3wI9eq7AaOYGnaO3kKoA8o,0.6659999999999999,0.434,5,-12.283,1,0.0691,0.987,0.9490000000000001,0.0821,0.9470000000000001,100.036,84962,4,44.08211,4,0
7864,The Dead Leaf Echo,Novembers Doom,spotify:track:15vxGRkLxLzL8zed8Pv7Y4,0.375,0.769,10,-5.996,0,0.037000000000000005,0.0151,0.26899999999999996,0.0625,0.264,176.108,450653,3,29.15036,14,0
7865,Down,Marian Hill,spotify:track:5eCkuGPZNl4mISFNPgr3Dd,0.6779999999999999,0.35700000000000004,0,-14.712,0,0.128,0.675,0.00569,0.124,0.0661,113.301,197773,5,43.50083,8,1
7866,ATM,The Stooges,spotify:track:1IksRV64NG4KKahs7aiWeJ,0.325,0.9209999999999999,4,-8.817,0,0.0576,4.83e-06,9.02e-06,0.5920000000000001,0.833,155.804,195280,4,72.67785,8,0
7867,Rudolph the Red Nosed Reindeer (Heavy Metal Version),Orion's Reign,spotify:track:3IUxODcR9IOJpYIcPEhqfK,0.35700000000000004,0.825,7,-3.1710000000000003,1,0.0568,0.00821,0.0,0.0705,0.526,180.01,133333,4,48.37465,7,0
7868,Too Drunk to Fuck,Frau Doktor,spotify:track:0mEv4zjFAWZl1OyzYLQucp,0.5529999999999999,0.8909999999999999,7,-8.329,1,0.032,0.0659,0.000349,0.162,0.9309999999999999,172.109,193747,4,33.854,12,0
7869,Erla's Waltz,Ólafur Arnalds,spotify:track:5Ag8TTr1IdnqqLWJjVwpsl,0.44299999999999995,0.11,6,-18.593,0,0.0955,0.996,0.9590000000000001,0.0882,0.152,66.48100000000001,134714,4,33.42967,7,0
7870,I'm Yours,Jason Mraz,spotify:track:5smPViFYtztTo7ww9gJXpD,0.5489999999999999,0.107,0,-16.147000000000002,1,0.0844,0.9570000000000001,0.0,0.111,0.307,74.63,219053,4,31.402390000000004,9,1
7871,"Troisième Concert, Excerpt From Clavecin En Concert: I. La Lapoplinière",Jean-Philippe Rameau,spotify:track:5e6PybvET7oMWpxB06b1e3,0.221,0.16,8,-23.068,1,0.0401,0.752,0.0284,0.138,0.502,132.812,246903,4,68.59073000000001,12,0
7872,See You All,Koudlam,spotify:track:5N6ExqlJEaxbxuZLTq4ZpR,0.5529999999999999,0.7,11,-7.441,0,0.0474,0.0212,0.000637,0.125,0.187,130.033,310120,4,30.278890000000004,15,0
7873,Smoking in the Rental,Ducktails,spotify:track:1EcWJJXyIDFjn7UZsfb8wO,0.66,0.5539999999999999,8,-9.219,1,0.07200000000000001,0.311,0.862,0.0896,0.8540000000000001,79.958,172042,4,51.02722,7,0
7874,Black Metal Is Alive II,Abrasion,spotify:track:7fJrYuXOHKeqq4Dh1MB6st,0.166,0.48100000000000004,9,-15.164000000000001,1,0.065,0.941,0.0163,0.366,0.0807,125.78399999999999,270968,3,92.53586,9,0
7875,Bonnadisco,Eddie Meduza,spotify:track:49f9cxXAlgc0V6wL8rXRT7,0.77,0.654,7,-8.767000000000001,1,0.179,0.537,0.0,0.597,0.828,97.053,182827,4,36.19108,9,0
7876,I Might Need Security,Chance The Rapper,spotify:track:3EApebexZ7YqDIqw2EMTDh,0.514,0.693,9,-5.867999999999999,1,0.408,0.177,0.0,0.35100000000000003,0.287,110.568,240640,3,85.1814,7,1
7877,I Changed My Mind,Keyshia Cole Featuring Shyne,spotify:track:4w4RaMGPl2qnjSdPlp1KAE,0.507,0.6859999999999999,4,-4.074,1,0.102,0.226,0.0,0.387,0.618,93.615,198680,4,43.84232,9,1
7878,Things That Matter,Rascal Flatts,spotify:track:1UPFdjVhrpn0R42wa1iq2G,0.565,0.45299999999999996,8,-7.76,1,0.0281,0.252,0.000273,0.0793,0.28,126.03399999999999,281427,4,94.88924,13,1
7879,Windmill,Riley Pearce,spotify:track:55xk3slbXknSIRgZ7qis3K,0.58,0.48700000000000004,8,-10.427,1,0.0927,0.752,5.82e-06,0.345,0.41,82.936,207873,4,30.49199,8,0
7880,Sinking Ship,Wild Child,spotify:track:1kYeZHJpBpbGQPlF9jznCs,0.37,0.174,4,-19.316,0,0.0377,0.95,0.0029,0.11,0.18100000000000002,92.75,247493,4,55.4484,12,0
7881,Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,spotify:track:3rfhI32Il2hVRKDkuGeeen,0.595,0.9129999999999999,10,-3.428,0,0.0884,0.0435,0.0,0.259,0.762,128.02100000000002,234453,4,23.09675,14,1
7882,The Christmas Song (Merry Christmas To You),Nat King Cole,spotify:track:4PS1e8f2LvuTFgUs1Cn3ON,0.319,0.21,1,-15.231,1,0.0341,0.92,8.06e-05,0.138,0.209,78.696,192160,4,51.77382,11,1
7883,Mr. Highway's Thinking About the End,A Day To Remember,spotify:track:6rx6Qr5BCVB4MaIvSYSsh1,0.301,0.9159999999999999,10,-6.218,0,0.092,0.000136,1.73e-05,0.293,0.45,150.093,255827,4,21.66145,11,0
7884,There Is No Food,Have A Nice Life,spotify:track:30j2ZsXF9MpdbDrCwYwPNk,0.0961,0.21,8,-18.607,1,0.0348,0.7709999999999999,0.363,0.11199999999999999,0.0921,83.882,240040,3,27.987679999999997,11,0
7885,Time To Rock 'n' Roll,Spoonful Of Blues,spotify:track:6RhwbCG7zvThcR514lqUKV,0.517,0.8370000000000001,9,-4.284,1,0.0355,0.20800000000000002,0.179,0.35100000000000003,0.645,127.36399999999999,259920,4,61.0148,12,0
7886,Good Luck,Basement Jaxx,spotify:track:2bmmeB82W3J241MijDIiHk,0.5770000000000001,0.9359999999999999,5,-4.178999999999999,1,0.0915,0.0839,0.0,0.344,0.5720000000000001,153.985,211547,4,25.54091,12,0
7887,Morseton 2.0 (Elektro Pop Cut),Heiko & Maiko,spotify:track:02yLzMazdCqRGUDcW1cbxC,0.924,0.629,0,-6.752999999999999,1,0.07400000000000001,0.0040100000000000005,0.805,0.0484,0.5429999999999999,130.004,202284,4,34.72338,8,0
7888,Oh Ho Ho Ho (Remix),Sukhbir,spotify:track:3F0I9AkbRwz12yz7Hxn0bF,0.6759999999999999,0.935,5,-3.4989999999999997,0,0.0892,0.009170000000000001,0.0,0.09699999999999999,0.802,144.944,244417,4,34.834740000000004,12,0
7889,Spellbound,Ballet L'école,spotify:track:18cZRmsiu8XiiZRXNceazs,0.431,0.0164,7,-18.642,1,0.114,0.995,0.927,0.111,0.40399999999999997,64.702,162427,5,51.795320000000004,6,0
7890,Step In The Name Of Love,R. Kelly,spotify:track:7lrAsaTw9CTh5uSr0fvHOd,0.775,0.53,1,-6.564,0,0.11900000000000001,0.2,0.0,0.231,0.775,94.985,432147,4,73.77748000000001,16,1
7891,En sup i från dunken,Rövballebandet,spotify:track:6W3JnSfQjflDbyMvm8J9X7,0.727,0.975,0,-4.7589999999999995,1,0.073,0.009940000000000001,0.0,0.294,0.873,104.97,153518,4,34.55565,7,0
7892,Alleluia (Georgian Chant),Sretenye,spotify:track:7ag7fxgtcCJx1MuGd7s2j4,0.209,0.284,4,-12.72,0,0.0331,0.99,0.0,0.131,0.0633,77.085,72440,1,39.39885,5,0
7893,Castle On The Hill,Ed Sheeran,spotify:track:6PCUP3dWmTjcTtXY02oFdT,0.461,0.8340000000000001,2,-4.868,1,0.0989,0.0232,1.1400000000000001e-05,0.14,0.47100000000000003,135.007,261154,4,35.60983,12,1
7894,Feel The Music,Guru,spotify:track:2oIOQZ4F8OIq6eImaANR00,0.7829999999999999,0.605,4,-10.574000000000002,1,0.106,0.0222,0.00499,0.265,0.848,100.397,237733,4,17.37893,9,0
7895,The Way That I Love You,Ashanti,spotify:track:7LFcepuZqkpghbKnslItnx,0.556,0.895,3,-4.115,0,0.10099999999999999,0.0188,0.00132,0.0571,0.46799999999999997,79.759,267680,4,47.61462,11,1
7896,Blem,Drake,spotify:track:2XlHu0HcujBCkWMdIAvrqt,0.726,0.535,7,-7.803999999999999,0,0.0476,0.0533,1.3800000000000002e-05,0.0984,0.375,98.06700000000001,216558,4,39.88077,6,1
7897,OTW,DJ Luke Nasty,spotify:track:5qi7piHIt9zwTYYBnIvfNZ,0.743,0.6509999999999999,6,-5.974,1,0.0646,0.0143,0.0,0.079,0.467,82.022,219512,4,33.67542,11,1
7898,Drop The Game,Flume,spotify:track:06WnUZymWyJamDivTWqJZA,0.5589999999999999,0.67,7,-4.985,1,0.0474,0.5920000000000001,0.000184,0.171,0.43799999999999994,78.957,221895,4,27.404770000000003,8,0
7899,Dancing,Vantage,spotify:track:4Ub5Zdlj3xKs6UeNmJzH5p,0.66,0.807,11,-7.92,0,0.39299999999999996,0.00655,6.16e-06,0.0658,0.546,119.965,282000,4,38.03877,10,0
7900,Conscious Ferilla,Kraddy,spotify:track:371iPV5YpIc05soDuzlDOH,0.77,0.9279999999999999,7,-6.928,1,0.17,0.00199,0.0591,0.664,0.51,101.816,301709,4,16.70598,13,0
7901,Metal Liquor,GONZO,spotify:track:5ZcyAEfkEXxijYw369aPt2,0.528,0.765,11,-7.566,1,0.138,0.0358,0.0158,0.0949,0.467,171.359,243413,4,44.52753,9,0
7902,For One,Tears of Mankind,spotify:track:5htTS60beVyLVOo1aH7f6S,0.158,0.682,11,-6.223,0,0.047,0.00046100000000000004,0.821,0.0846,0.073,108.824,608840,4,44.183890000000005,23,0
7903,Faces in the Haze (Ambient),The American Dollar,spotify:track:6HZ9rh0CR03xqSNw1TZXZN,0.179,0.292,4,-12.842,1,0.0332,0.8059999999999999,0.858,0.11,0.0351,73.542,284403,4,52.448130000000006,11,0
7904,Can't Get You Out Of My Head,Kylie Minogue,spotify:track:4YE1DTZEXsYoYzW7H5WLu3,0.645,0.578,10,-7.606,1,0.0459,0.292,5.49e-06,0.0744,0.45899999999999996,137.013,214627,4,43.358509999999995,6,1
7905,A Year Without Rain,Selena Gomez & The Scene,spotify:track:1r0XfrhdG6bsiS4oe1QM96,0.629,0.8059999999999999,2,-5.263999999999999,0,0.0442,0.0102,1.7199999999999998e-05,0.11199999999999999,0.409,119.96600000000001,234333,4,77.64676,8,1
7906,Easy Ridin,ohbliv,spotify:track:2wHb9VKBNPbuoO879hDTZM,0.6659999999999999,0.721,8,-12.068,0,0.8759999999999999,0.924,0.0,0.195,0.775,163.292,74958,4,44.268440000000005,4,0
7907,That's What I Like,Bruno Mars,spotify:track:41845KfPUpg17FYYw0lKYg,0.851,0.556,1,-4.98,1,0.0417,0.0125,0.0,0.0873,0.843,134.031,204773,4,50.23271,9,1
7908,Hypnotic Tango - Radio Mix,Master Blaster,spotify:track:4rTFTbD8PCn8EDXDg5PPts,0.7,0.9420000000000001,10,-8.024,1,0.0357,0.0829,0.7090000000000001,0.268,0.61,134.97299999999998,174829,4,20.57198,9,0
7909,If I Had Eyes,Jack Johnson,spotify:track:3FnkZFv7kbxwlgaLgbqeDc,0.794,0.569,2,-8.057,1,0.0371,0.6629999999999999,0.00343,0.0898,0.706,92.915,238813,4,33.51435,12,1
7910,Desi Girl,Vishal-Shekhar,spotify:track:3Qpk2qHree1RTH5lZaKnEK,0.746,0.924,8,-6.057,1,0.0442,0.0169,0.00279,0.09699999999999999,0.807,136.05100000000002,306987,4,18.86724,14,0
7911,Solid Stigma,Angerfist,spotify:track:7s110BVIPaRVSvmUCj0JPD,0.37200000000000005,0.988,1,-0.897,1,0.41100000000000003,0.193,0.0029100000000000003,0.0731,0.314,94.98299999999999,192644,4,25.35002,7,0
7912,Wasted,Kasabian,spotify:track:2nZ7Cvk7RIdnG3KvihJd5F,0.5770000000000001,0.8959999999999999,1,-6.662000000000001,0,0.0392,0.0108,7.42e-05,0.20600000000000002,0.591,127.96700000000001,247307,4,36.28184,9,0
7913,Stabwound,Necrophagist,spotify:track:78oF7KjxHMJHtiwgc2I3rw,0.28,0.961,2,-7.31,1,0.154,4.8e-05,0.249,0.25,0.0807,115.34200000000001,168000,3,44.66897,8,0
7914,Woah,Lil Baby,spotify:track:598yNsG1JFrGd4n2kMoz7F,0.882,0.602,11,-5.553999999999999,1,0.245,0.0177,0.0,0.17800000000000002,0.43,142.959,183011,4,60.628569999999996,7,1
7915,3 Gymnopédies: No.1 Lent et douloureux,Erik Satie,spotify:track:7kTVe6XhIveidvkt8nb7jK,0.59,0.00399,7,-36.497,1,0.242,0.996,0.946,0.0683,0.182,74.381,219760,3,55.54213000000001,11,0
7916,Caught Up,Usher,spotify:track:5zdUc1JRCImBYcDWgvFNpE,0.8170000000000001,0.8059999999999999,6,-4.606,1,0.0623,0.027000000000000003,9e-06,0.11900000000000001,0.805,110.086,224640,4,40.06613,10,1
7917,Sweet Nothing,Calvin Harris Featuring Florence Welch,spotify:track:24LS4lQShWyixJ0ZrJXfJ5,0.573,0.929,8,-3.9419999999999997,0,0.109,0.19699999999999998,0.00011200000000000001,0.0567,0.5820000000000001,127.934,212560,4,62.42847,8,1
7918,Settle For A Slowdown,Dierks Bentley,spotify:track:23wZ7ClwPgwBNkFvnTlMwk,0.5329999999999999,0.665,5,-5.632000000000001,1,0.0317,0.0813,1.86e-05,0.332,0.212,80.975,223200,4,37.20245,9,1
7919,Back & Forth,Wild Child,spotify:track:2vcwh4UGbHy3gkhCEvBDMn,0.7490000000000001,0.6990000000000001,5,-7.193,0,0.0469,0.0694,0.0,0.124,0.6409999999999999,123.965,211360,4,37.32327,8,0
7920,Missing Pieces,Voxtrot,spotify:track:7dWfariK0mOWSUoUWoXaBe,0.306,0.8540000000000001,2,-4.851,1,0.0816,0.0091,4.4e-06,0.096,0.716,167.15099999999998,317013,4,32.53775,16,0
7921,Baby Don't Go,Fabolous Featuring Jermaine Dupri,spotify:track:2FSQYGTyk8GTIaiRyAWu74,0.8340000000000001,0.687,1,-6.473,1,0.105,0.0885,0.0,0.14400000000000002,0.491,99.75200000000001,216653,4,27.79978,8,1
7922,Papers,Usher,spotify:track:77fP7UixHMYEIFT8NS92Ul,0.802,0.556,1,-5.395,1,0.0418,0.0339,0.0,0.0958,0.158,120.04700000000001,261413,4,20.52582,16,1
7923,Tegen Beter Weten In,Rob De Nijs,spotify:track:3FxdoVAf8tW0X4UsSECefv,0.629,0.6920000000000001,7,-7.729,1,0.0442,0.319,1.78e-06,0.48200000000000004,0.718,110.633,205000,4,43.73598,11,0
7924,Loyal,ODESZA,spotify:track:1cEDPbmrlhoVK1h6BLwBYS,0.49700000000000005,0.925,2,-4.489,1,0.0745,0.005229999999999999,0.7809999999999999,0.222,0.262,139.961,207827,4,21.04518,9,0
7925,She Is The New Thing,The Horrors,spotify:track:0OlEggyotSFvMujRcc6A4u,0.494,0.889,6,-5.524,0,0.0455,0.000606,0.425,0.11,0.525,120.47200000000001,200680,4,24.6178,9,0
7926,Horrible Infanticide,Living Death,spotify:track:0klG0C9nwpxCY8tqcxeFfd,0.385,0.873,11,-12.39,1,0.0514,0.000999,0.8740000000000001,0.324,0.212,97.346,223133,4,18.927310000000002,15,0
7927,Difference (Interlude),XXXTENTACION,spotify:track:5itzep0nGnq7hxCfFNsTIR,0.593,0.0668,11,-15.267999999999999,0,0.0722,0.9490000000000001,1.31e-05,0.19399999999999998,0.19,102.456,76974,4,39.12958,4,1
7928,"Heavy Metal, Raise Hell!",Zwartketterij,spotify:track:2IjBPp2vMeX7LggzRN3iSX,0.188,0.9940000000000001,4,-3.745,1,0.166,7.39e-06,0.0784,0.192,0.33299999999999996,148.44,255667,4,58.59528,9,0
7929,The Big Bang,Katy Tiz,spotify:track:1XTbAGjlbdQ74ADCA7sE02,0.797,0.929,0,-2.9589999999999996,0,0.0433,0.0143,0.0,0.111,0.747,96.00299999999999,159627,4,33.160379999999996,9,1
7930,"Ready, Able",Grizzly Bear,spotify:track:5cf1ZfI16kHp3S1ySpQ36G,0.43200000000000005,0.45799999999999996,0,-9.722999999999999,1,0.0399,0.23,0.7190000000000001,0.111,0.23199999999999998,152.572,257213,3,19.3804,12,0
7931,Rock Club,Anamanaguchi,spotify:track:3X2nFcTJR8tcAcOqNw129N,0.506,0.992,8,-5.457999999999999,1,0.0619,0.000342,0.669,0.44,0.465,100.04799999999999,153773,4,47.2741,8,0
7932,You're My Medicine (feat. Marvin Gaye) - Blue Note Version,Gare Du Nord,spotify:track:0KleGt2bfaxQ4CymZp1934,0.653,0.618,7,-10.001,0,0.0323,0.758,0.0403,0.12300000000000001,0.759,89.96799999999999,254707,4,24.831960000000002,10,0
7933,Trinity,James Dooley,spotify:track:3yhmH747puNxRkd4opzMeC,0.307,0.46799999999999997,11,-10.424000000000001,0,0.0302,0.0282,0.713,0.0866,0.0979,81.11399999999999,191387,4,26.650909999999996,6,0
7934,The Memory Room,Novembers Doom,spotify:track:7bBFcFr1bfqqXmfluwwkJ3,0.502,0.857,7,-4.952,1,0.0401,0.00183,0.0284,0.0786,0.14800000000000002,101.993,413067,4,92.52011999999999,20,0
7935,The Trouble With Girls,Scotty McCreery,spotify:track:0Yvyj5YkjSBNgD4Ai0clSG,0.5539999999999999,0.496,10,-7.266,1,0.0281,0.391,0.0,0.109,0.35100000000000003,132.078,229573,4,18.53325,14,1
7936,After Party,Koffee Brown,spotify:track:5cvMzT7kEvcxcdtcJz1vQY,0.802,0.552,5,-4.796,0,0.0503,0.0492,1.7e-06,0.0224,0.601,105.48100000000001,214560,4,45.953990000000005,7,1
7937,Judy Is A Punk,The Vandals,spotify:track:3BqlNFYNWnAS3JmnBX68E4,0.45399999999999996,0.987,9,-2.062,1,0.14800000000000002,0.0534,0.0776,0.15,0.45,102.912,87453,4,26.6224,7,0
7938,Shape Of My Heart,Backstreet Boys,spotify:track:35o9a4iAfLl5jRmqMX9c1D,0.575,0.7859999999999999,9,-4.353,1,0.0296,0.252,0.0,0.159,0.518,96.102,230093,4,38.971109999999996,9,1
7939,"Sit Still, Look Pretty",Daya,spotify:track:0EGuSSpuu9wmHCtvb4PdLO,0.657,0.7390000000000001,2,-4.081,1,0.27399999999999997,0.141,0.0,0.17800000000000002,0.5429999999999999,181.99400000000003,202221,4,27.021959999999996,11,1
7940,Promise,Kid Ink Featuring Fetty Wap,spotify:track:5IZc3KIVFhjzJ0L2kiXzUl,0.797,0.469,8,-8.112,1,0.0646,0.0599,0.0,0.0753,0.48100000000000004,103.057,224240,4,37.98514,11,1
7941,Discoblood (Demo),Drunkard,spotify:track:2pD2f9alhb9NaNyFHUPKbD,0.24,0.9640000000000001,1,-3.765,1,0.1,0.0211,0.0556,0.35200000000000004,0.125,119.79,240107,4,63.611880000000006,9,0
7942,Please Me,Cardi B & Bruno Mars,spotify:track:0PG9fbaaHFHfre2gUVo7AN,0.747,0.57,1,-6.711,1,0.081,0.0642,0.0,0.0832,0.65,133.99200000000002,200890,4,32.910059999999994,11,1
7943,Alone with You,In Her Own Words,spotify:track:3jLj7HQNl4LXc9vNuwcFyw,0.518,0.927,2,-4.877,1,0.106,0.0222,0.0,0.187,0.41600000000000004,101.162,265225,4,32.14953,9,0
7944,Rap God,Eminem,spotify:track:6or1bKJiZ06IlK0vFvY75k,0.708,0.843,7,-2.66,1,0.314,0.397,0.0,0.799,0.625,148.14,363521,4,53.18291,17,1
7945,Maybe Tomorrow,Stereophonics,spotify:track:6SXy02aTZU3ysoGUixYCz0,0.495,0.653,7,-6.769,0,0.0361,0.217,0.000458,0.33399999999999996,0.5710000000000001,80.89699999999999,272947,4,49.81081,9,0
7946,Woman,Raheem DeVaughn,spotify:track:7aON8z3MgEECzYwTSqakXZ,0.7509999999999999,0.48,0,-5.784,0,0.22,0.5,0.0,0.298,0.632,87.016,267600,4,50.44675,11,1
7947,Give Me Back My Ring,Lonnie Brooks,spotify:track:0KCoZNBwgHBtlWyA0Vs7G0,0.713,0.433,9,-12.699000000000002,1,0.0267,0.555,0.0012900000000000001,0.102,0.86,82.236,156440,4,28.36792,9,0
7948,I Cry,Flo Rida,spotify:track:4bZd0nRuX8HyjeXAUBczvm,0.693,0.8220000000000001,4,-5.441,0,0.0439,0.0061600000000000005,1.79e-06,0.315,0.763,126.035,223800,4,50.10068,11,1
7949,Disarm You (feat. Ilsey),Kaskade,spotify:track:3xQjivjUZ4KnUslduTEYKC,0.446,0.7929999999999999,5,-3.912,0,0.0556,0.0434,4.14e-05,0.159,0.313,127.79899999999999,221133,4,59.41273,9,0
7950,"There's a Fine, Fine Line",Stephanie D'Abruzzo,spotify:track:2W7wqrmruKE07zZCg8rSdm,0.49700000000000005,0.136,7,-10.015,1,0.04,0.884,0.000454,0.114,0.23600000000000002,129.628,159947,4,32.13823,8,0
7951,"Sorrow - From ""Gladiator"" Soundtrack",Lisa Gerrard,spotify:track:51TrZwyPfasxmD3Q66IzYx,0.171,0.145,8,-23.408,1,0.040999999999999995,0.8420000000000001,0.93,0.12,0.0395,78.36,86307,4,22.008370000000003,7,0
7952,Tilt Ya Head Back,Nelly & Christina Aguilera,spotify:track:2VJg6kEJXgeBNm0xnl7xYk,0.836,0.7240000000000001,10,-5.789,0,0.145,0.0336,0.0,0.27899999999999997,0.735,115.721,253253,4,52.814930000000004,12,1
7953,The Optimist,Skinless,spotify:track:4Hi1Wnq7pq3T8XJKBhmCMP,0.166,0.9,6,-8.536,0,0.109,2.91e-06,0.606,0.33899999999999997,0.35700000000000004,173.90200000000002,342760,4,17.97741,14,0
7954,Devilish Folk,The Damn Truth,spotify:track:54a5DM1eBW7DfsaQboLY47,0.45299999999999996,0.7759999999999999,11,-4.31,0,0.039,0.10300000000000001,0.732,0.18600000000000003,0.225,134.043,418467,4,22.66275,19,0
7955,Strange,Reba,spotify:track:3lZ2BjqnF3MhSIqRnEnahr,0.457,0.754,11,-4.022,1,0.0494,0.237,0.0,0.159,0.391,173.97799999999998,180147,4,23.34706,10,1
7956,Spiegel im Spiegel (1978),Arvo Pärt,spotify:track:1emvj5zfL475fldoroTrXl,0.19,0.0226,5,-35.098,1,0.0378,0.8490000000000001,4.47e-05,0.0617,0.0333,79.178,581000,3,35.41645,32,0
7957,After the Storm,Voyager,spotify:track:3Vsd0nUz5GfviBGzokdX55,0.163,0.0695,5,-23.37,0,0.0372,0.98,0.868,0.0856,0.0351,74.877,197076,4,40.98895,12,0
7958,Fallout 4 Main Theme,Inon Zur,spotify:track:11wKe8bZjcb3npZX6aAcXi,0.37,0.21899999999999997,1,-19.093,1,0.0384,0.688,0.897,0.0743,0.0611,127.98200000000001,182022,4,50.38113,6,0
